ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;-4.186423301696777;-4.121618747711182;8.75148868560791;0.7071067690849304;0;0;0.7071067690849304;0.8403361439704895;Set_$DefaultGlobal;199563
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;-3.269017457962036;-4.480194091796875;8.75148868560791;0.7071067690849304;0;0;0.7071067690849304;0.8403361439704895;Set_$DefaultGlobal;199563
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;0.8578792214393616;-3.768937110900879;8.75148868560791;0.7071067690849304;0;0;0.7071067690849304;0.9831932783126831;Set_$DefaultGlobal;199563
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;-0.5920750498771667;-3.7910897731781006;8.75148868560791;0.7071067690849304;0;0;0.7071067690849304;0.8403361439704895;Set_$DefaultGlobal;199563
..\..\..\..\generic\passivedoodads\particleemitters\housesmoke.obj;1.3255622386932373;7.042982578277588;16.623409271240234;0.7071067690849304;0;0;0.7071067690849304;1.2000000476837158;Set_$DefaultGlobal;199954
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;1.7827744483947754;-5.4386467933654785;4.088268280029297;0.7071067690849304;0;0;0.7071067690849304;0.8403361439704895;Set_A;199563
..\..\..\..\generic\passivedoodads\barrel\barrel01.obj;-4.923098564147949;-4.74556303024292;4.088268280029297;0.7071067690849304;0;0;0.7071067690849304;0.8403361439704895;Set_A;199563
..\..\..\..\generic\human\passivedoodads\buckets\cavekoboldbucket.obj;-5.007568359375;3.716015338897705;4.088773250579834;0.7071067690849304;0;0;0.7071067690849304;1;Set_A;198069
..\..\..\..\generic\human\passivedoodads\footlockers\duskwoodfootlocker01.obj;-4.895216464996338;-3.119739055633545;4.121443748474121;1;0;0;2.1855694143368964e-8;1.3600000143051147;Set_A;198238
..\..\..\..\generic\human\passivedoodads\wardrobe\duskwoodwardrobe01.obj;3.3665153980255127;-5.59710168838501;4.117106914520264;0.7071067690849304;0;0;0.7071067690849304;1;Set_A;198633
..\..\..\..\generic\human\passivedoodads\wardrobe\duskwoodwardrobe02.obj;-2.1633121967315674;5.21971321105957;4.107728481292725;0.7071068286895752;0;0;-0.7071067094802856;1;Set_A;198634
..\..\..\..\generic\human\passivedoodads\bookstacks\generalbookstackshort01.obj;3.9708306789398193;-5.392906665802002;7.469301223754883;1;0;0;2.1855694143368964e-8;1;Set_A;198055
..\..\..\..\generic\human\passivedoodads\bookstacks\generalbookstacktall01.obj;3.0856432914733887;-5.355239391326904;7.469301223754883;1;0;0;2.1855694143368964e-8;1;Set_A;198056
..\..\..\..\generic\human\passivedoodads\tables\inntablesmall.obj;2.879542589187622;-0.17721472680568695;4.137193202972412;1;0;0;2.1855694143368964e-8;1;Set_A;198604
..\..\..\..\generic\human\passivedoodads\rugs\stormwindrug02.obj;2.744410991668701;-0.18024656176567078;4.114405632019043;1;0;0;2.1855697696082643e-8;1.7946999073028564;Set_A;198436
..\..\..\..\generic\human\passivedoodads\flowers\flowerswreath01.obj;1.1624528169631958;5.184841156005859;7.821077346801758;0.58448725938797;0.5844871401786804;-0.39796319603919983;0.39796319603919983;1.0000001192092896;Set_A;198209
..\..\..\..\generic\human\passivedoodads\flowers\flowersbunch03.obj;-0.13352076709270477;4.971364498138428;6.222895622253418;0.7068644762039185;0.01850990019738674;0.018509898334741592;0.7068644762039185;1;Set_A;198204
..\..\..\..\generic\human\passivedoodads\bottles\greenbottle02.obj;1.3999508619308472;4.973811626434326;6.22067928314209;0.7071067690849304;0;0;0.7071067690849304;1.0800000429153442;Set_A;198061
..\..\..\..\generic\human\passivedoodads\bottles\greenbottle02.obj;1.6345713138580322;4.912833213806152;6.203482627868652;0.7071067690849304;0;0;0.7071067690849304;0.7941176891326904;Set_A;198061
..\..\..\..\generic\human\passivedoodads\bottles\bottle01.obj;1.0628395080566406;4.956567764282227;6.206675052642822;0.7071067690849304;0;0;0.7071067690849304;1;Set_A;198057
..\..\..\..\generic\human\passivedoodads\cargonets\deadminecargonethangshort.obj;2.2155685424804688;-0.036697760224342346;6.096466541290283;0.7071067690849304;0;0;0.7071067690849304;0.5148115158081055;Set_A;198090
..\..\..\..\generic\human\passivedoodads\chairs\generalchairloend01.obj;2.1495819091796875;-0.1491239368915558;4.149557113647461;0.9993908405303955;0;0;-0.03489946573972702;1;Set_A;198115
..\..\..\..\generic\human\passivedoodads\chairs\generalchairloend01.obj;3.7877113819122314;-0.1886475831270218;4.149557113647461;0.04361938685178757;0;0;-0.9990482330322266;1;Set_A;198115
