ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglanternlong.obj;-12.643957138061523;-21.259233474731445;9.761163711547852;2.1855694143368964e-8;1.4901159417490817e-8;-1.4901159417490817e-8;-1;1.4143999814987183;Set_$DefaultGlobal;198292
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglanternlong.obj;-12.55632495880127;21.23234748840332;9.784195899963379;-2.9798396639080238e-8;1.4901157641133977e-8;-1.4901157641133977e-8;-1;1.4143998622894287;Set_$DefaultGlobal;198292
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglantern01.obj;-29.666725158691406;0.007037374656647444;4.26741361618042;0.7071067690849304;0;0;0.7071067690849304;1.5399999618530273;set_Barracks01;198291
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglantern01.obj;-29.666725158691406;-22.484725952148438;2.597547769546509;0.7071067690849304;0;0;0.7071067690849304;1.1755725145339966;set_Barracks01;198291
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglantern01.obj;-41.6008186340332;-22.484725952148438;2.597547769546509;0.7071067690849304;0;0;0.7071067690849304;1.1755725145339966;set_Barracks01;198291
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglantern01.obj;-29.666725158691406;22.484725952148438;2.597547769546509;0.7071067690849304;0;0;0.7071067690849304;1.1755725145339966;set_Barracks01;198291
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglantern01.obj;-41.6008186340332;22.484725952148438;2.597547769546509;0.7071067690849304;0;0;0.7071067690849304;1.1755725145339966;set_Barracks01;198291
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglanternlong.obj;-14.932974815368652;-22.549531936645508;31.86121368408203;2.1855694143368964e-8;1.4901159417490817e-8;-1.4901159417490817e-8;-1;1.4143999814987183;set_Barracks01;198292
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglantern01.obj;-14.761651039123535;-22.551795959472656;17.513723373413086;0.7071067690849304;0;0;0.7071067690849304;1.5399999618530273;set_Barracks01;198291
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglanternlong.obj;-57.33827590942383;-22.54953384399414;31.861215591430664;2.1855694143368964e-8;1.4901159417490817e-8;-1.4901159417490817e-8;-1;1.4143999814987183;set_Barracks01;198292
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglanternlong.obj;-59.09681701660156;-24.249624252319336;20.865182876586914;2.1855694143368964e-8;1.4901159417490817e-8;-1.4901159417490817e-8;-1;1.4143999814987183;set_Barracks01;198292
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglantern01.obj;-55.546207427978516;-18.41643524169922;11.371670722961426;0.7071067690849304;0;0;0.7071067690849304;1.5399999618530273;set_Barracks01;198291
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglanternlong.obj;-57.33827590942383;22.54953384399414;31.861215591430664;2.1855694143368964e-8;1.4901159417490817e-8;-1.4901159417490817e-8;-1;1.4143999814987183;set_Barracks01;198292
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglanternlong.obj;-59.09681701660156;24.249624252319336;20.865182876586914;2.1855694143368964e-8;1.4901159417490817e-8;-1.4901159417490817e-8;-1;1.4143999814987183;set_Barracks01;198292
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglantern01.obj;-55.546207427978516;18.41643524169922;11.371670722961426;0.7071067690849304;0;0;0.7071067690849304;1.5399999618530273;set_Barracks01;198291
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglantern01.obj;-43.31052780151367;-18.47671127319336;11.474136352539062;0.7071067690849304;0;0;0.7071067690849304;1.1755725145339966;set_Barracks01;198291
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglantern01.obj;-24.147111892700195;-18.47671127319336;16.52613639831543;0.7071067690849304;0;0;0.7071067690849304;1.1755725145339966;set_Barracks01;198291
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglantern01.obj;-43.31052780151367;18.47671127319336;11.474136352539062;0.7071067690849304;0;0;0.7071067690849304;1.1755725145339966;set_Barracks01;198291
..\..\..\..\generic\human\passivedoodads\hanginglanterns\generalhanginglantern01.obj;-24.147111892700195;18.47671127319336;16.52613639831543;0.7071067690849304;0;0;0.7071067690849304;1.1755725145339966;set_Barracks01;198291
..\..\..\..\generic\passivedoodads\lights\torch.obj;-26.258031845092773;-15.25035572052002;-0.22102271020412445;2.1855695919725804e-8;0;0;-1;1.159999966621399;set_Barracks01;199823
..\..\..\..\generic\passivedoodads\lights\torch.obj;-35.388633728027344;-26.419015884399414;-0.22102271020412445;0.7071067690849304;0;0;0.7071067690849304;1.159999966621399;set_Barracks01;199823
..\..\..\..\generic\passivedoodads\lights\torch.obj;-44.76619338989258;-15.211331367492676;-0.22102271020412445;1;0;0;2.1855695919725804e-8;1.159999966621399;set_Barracks01;199823
..\..\..\..\generic\passivedoodads\lights\torch.obj;-35.388633728027344;26.419015884399414;-0.22102271020412445;0.7071068286895752;0;0;-0.7071067094802856;1.159999966621399;set_Barracks01;199823
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-45.04354476928711;25.246585845947266;-1.8156152963638306;1;0;0;6.400254903837777e-8;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-23.89788818359375;25.246585845947266;-1.8156152963638306;1;0;0;6.400254903837777e-8;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-32.0786018371582;25.246585845947266;-1.8156152963638306;1;0;0;6.400254903837777e-8;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-35.38544845581055;19.94584083557129;-1.8156152963638306;-0.008726526983082294;0;0;-0.9999619126319885;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-33.3990364074707;-3.3878750801086426;-3.3040270805358887;0.7071067690849304;0;0;0.7071067690849304;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-38.8521842956543;15.167787551879883;-1.8156152963638306;0.7101854085922241;0;0;-0.7040147185325623;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-38.8521842956543;-15.403328895568848;-1.8156152963638306;0.7101854085922241;0;0;-0.7040147185325623;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-32.00716018676758;-15.399439811706543;-1.8156152963638306;0.7071067690849304;0;0;0.7071067690849304;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-23.710458755493164;-25.13536834716797;-1.8156152963638306;1.48296251722968e-7;0;0;-1;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-31.572853088378906;-25.1353702545166;-1.8156152963638306;1.48296251722968e-7;0;0;-1;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-44.856117248535156;-25.1353702545166;-1.8156152963638306;1.48296251722968e-7;0;0;-1;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-35.56529998779297;-19.94448471069336;-1.8156152963638306;0.9999904632568359;0;0;-0.004363230895251036;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-33.3990364074707;3.3520877361297607;-3.3040270805358887;0.7071067690849304;0;0;0.7071067690849304;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-49.37166213989258;21.05828094482422;7.025583267211914;1;0;0;6.400254903837777e-8;1;set_Barracks01;198636
..\..\..\..\generic\human\passivedoodads\weaponracks\generalweaponrack01.obj;-23.407325744628906;21.05828094482422;12.130536079406738;1;0;0;6.400254903837777e-8;1;set_Barracks01;198636
