ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet;FileDataID
..\..\..\..\azeroth\theblastedlands\passivedoodads\ruins\brokengatechain01.obj;1.4480024576187134;24.93520736694336;19.10370635986328;0.7082419395446777;-0.13692906498908997;-0.05582166835665703;0.6903098821640015;0.6741936206817627;Set_$DefaultGlobal;190471
..\..\..\..\azeroth\theblastedlands\passivedoodads\ruins\brokengatechain01.obj;1.741661548614502;-29.213069915771484;19.10370635986328;0.7082419991493225;-0.13692905008792877;-0.05582165718078613;0.6903098821640015;0.7185655832290649;Set_$DefaultGlobal;190471
..\..\..\..\generic\passivedoodads\duelingflag\duelingflag.obj;-0.19407601654529572;-0.07973650097846985;72.3780288696289;0.729277491569519;-3.076115433486848e-7;3.278694578057184e-7;0.6842180490493774;5.405658721923828;Set_$DefaultGlobal;199687
..\..\..\..\generic\human\passivedoodads\weapons&armor\humanarrow.obj;-13.339797973632812;-27.208467483520508;12.831706047058105;0.6123541593551636;0.1772080808877945;0.7685673832893372;-0.05407339707016945;1.5;Set_$DefaultGlobal;198642
..\..\..\..\lordaeron\arathi\passivedoodads\impalingstonecorpses\impalingstone_corpse_01.obj;12.55030345916748;27.252954483032227;9.634711265563965;0.12624488770961761;0.05009954050183296;0.01187395304441452;-0.9906620383262634;1.226968765258789;Set_$DefaultGlobal;203660
..\..\..\..\generic\ogre\passivedoodads\torches\ogrewalltorch.obj;-11.034980773925781;48.46047592163086;5.189297199249268;0.6837121844291687;-0.027113445103168488;-0.02225177176296711;0.728908360004425;1.6714580059051514;Set_$DefaultGlobal;199034
..\..\..\..\generic\ogre\passivedoodads\torches\ogrewalltorch.obj;11.154879570007324;48.32168960571289;4.329684734344482;0.6611599922180176;0.006840796209871769;0.01785455085337162;0.7500012516975403;1.671458125114441;Set_$DefaultGlobal;199034
..\..\..\..\generic\ogre\passivedoodads\torches\ogrewalltorch.obj;11.154879570007324;-48.503231048583984;4.329684734344482;0.652989387512207;-0.01861981302499771;0.00434597535058856;-0.7571256160736084;1.671458125114441;Set_$DefaultGlobal;199034
..\..\..\..\generic\ogre\passivedoodads\torches\ogrewalltorch.obj;-10.834125518798828;-48.598731994628906;4.329684734344482;0.7868373990058899;0.05961977690458298;-0.05192044749855995;-0.612075686454773;1.671458125114441;Set_$DefaultGlobal;199034
..\..\..\..\generic\ogre\passivedoodads\torches\ogrewalltorch.obj;48.40005874633789;7.820748329162598;6.43231201171875;0.9815753698348999;-0.010860673151910305;0.19039848446846008;0.01184176467359066;1.6714578866958618;Set_$DefaultGlobal;199034
..\..\..\..\generic\ogre\passivedoodads\torches\ogrewalltorch.obj;-48.856117248535156;-8.076793670654297;6.306247234344482;-0.07586124539375305;0.10476074367761612;0.0027314191684126854;-0.9915961027145386;1.671458125114441;Set_$DefaultGlobal;199034
..\..\..\..\generic\ogre\passivedoodads\torches\ogrewalltorch.obj;48.74797439575195;-8.145816802978516;6.039571285247803;0.992932140827179;-0.023845242336392403;0.10359804332256317;0.05276878923177719;1.671458125114441;Set_$DefaultGlobal;199034
..\..\..\..\generic\ogre\passivedoodads\torches\ogrewalltorch.obj;-48.856117248535156;8.027417182922363;6.101813316345215;0.05421769246459007;0.10350796580314636;0.016382142901420593;-0.9930146932601929;1.671458125114441;Set_$DefaultGlobal;199034
..\..\..\..\generic\human\passivedoodads\weapons&armor\orcarrow.obj;-13.312643051147461;28.597537994384766;9.143364906311035;0.2916959822177887;-0.4287523627281189;-0.15210825204849243;-0.8413964509963989;1.4351290464401245;Set_$DefaultGlobal;198658
..\..\..\..\generic\human\passivedoodads\weapons&armor\orcarrow.obj;-12.654411315917969;27.038005828857422;8.46219253540039;-0.18940585851669312;-0.5319318771362305;-0.2339332550764084;-0.7914853692054749;1.5500872135162354;Set_$DefaultGlobal;198658
..\..\..\..\generic\orc\passivedoodads\weapons\orcaxe01.obj;-0.30643367767333984;78.060546875;14.43907356262207;0.633095383644104;-0.31613004207611084;0.2802926301956177;-0.648604691028595;5.522864818572998;Set_$DefaultGlobal;199430
..\..\..\..\generic\orc\passivedoodads\weapons\orcaxe02.obj;0.26214006543159485;77.93826293945312;15.19523811340332;0.6402664184570312;0.21306246519088745;-0.3358488380908966;-0.6571673154830933;5.010536193847656;Set_$DefaultGlobal;199432
..\..\..\..\generic\orc\passivedoodads\weapons\orcaxe01.obj;0.6559485197067261;-78.30655670166016;14.43907356262207;0.6617767810821533;-0.2524105906486511;-0.28753751516342163;0.6447190046310425;5.522865295410156;Set_$DefaultGlobal;199430
..\..\..\..\generic\orc\passivedoodads\weapons\orcaxe02.obj;0.08737455308437347;-78.18427276611328;15.19523811340332;0.6658356189727783;0.30760106444358826;0.18419423699378967;0.6543064713478088;5.107490539550781;Set_$DefaultGlobal;199432
..\..\..\..\generic\orc\passivedoodads\shields\orcshield03.obj;0.2939106225967407;78.50284576416016;13.220547676086426;0.7075313925743103;-0.0750429779291153;0.07769045233726501;0.6983781456947327;5.103179931640625;Set_$DefaultGlobal;199254
..\..\..\..\generic\orc\passivedoodads\shields\orcshield03.obj;0.05560421943664551;-78.45779418945312;13.220547676086426;0.69707852602005;0.06434820592403412;0.08852646499872208;-0.7085928320884705;5.103179454803467;Set_$DefaultGlobal;199254
..\..\..\..\generic\orc\passivedoodads\weapons\orcspear01.obj;4.3236494064331055;63.9422607421875;30.575714111328125;-0.31580308079719543;0.12776096165180206;-0.5508755445480347;-0.7618934512138367;1.5450429916381836;Set_$DefaultGlobal;199436
..\..\..\..\generic\orc\passivedoodads\weapons\orcspear01.obj;-3.6180691719055176;63.9422607421875;30.455163955688477;0.6064654588699341;-0.08211783319711685;-0.5572245121002197;-0.5612103939056396;1.5450431108474731;Set_$DefaultGlobal;199436
..\..\..\..\generic\orc\passivedoodads\weapons\orcspear01.obj;3.2058839797973633;-63.85009765625;30.455163955688477;0.5612106323242188;0.557224452495575;-0.08211799710988998;0.6064653396606445;1.5450431108474731;Set_$DefaultGlobal;199436
..\..\..\..\generic\orc\passivedoodads\weapons\orcspear01.obj;-4.407948017120361;-63.85009765625;30.575714111328125;0.7618933916091919;0.5508756041526794;0.1277609020471573;-0.3158031702041626;1.545042872428894;Set_$DefaultGlobal;199436
..\..\..\..\generic\orc\passivedoodads\weapons\orcspear01.obj;10.145051956176758;27.10203742980957;10.284260749816895;0.6417993903160095;-0.36225005984306335;0.43754589557647705;-0.5151912569999695;0.910515546798706;Set_$DefaultGlobal;199436
..\..\..\..\generic\passivedoodads\weapons\steelspear01.obj;12.911361694335938;-21.898727416992188;12.052449226379395;0.6439741253852844;0.6242870688438416;0.15951208770275116;0.4124546945095062;1.2083643674850464;Set_$DefaultGlobal;200237
..\..\..\..\expansion01\doodads\generic\ancientorc\banners\ao_banner02.obj;-60.24172592163086;40.83757400512695;36.622276306152344;-0.3103419244289398;0.000002662260840224917;-8.691238804203749e-7;-0.9506250023841858;2.4081857204437256;Set_$DefaultGlobal;191781
..\..\..\..\expansion01\doodads\generic\ancientorc\banners\ao_banner02.obj;-60.30256652832031;-40.78567123413086;36.58806610107422;0.3324926793575287;0.0000026412028546474176;9.311583539783896e-7;-0.9431058168411255;2.4081857204437256;Set_$DefaultGlobal;191781
..\..\..\..\expansion01\doodads\generic\ancientorc\banners\ao_banner02.obj;60.08025360107422;-41.143310546875;36.61037826538086;0.9632571339607239;7.521707061641791e-7;0.0000026976374556397786;-0.26858094334602356;2.4081857204437256;Set_$DefaultGlobal;191781
..\..\..\..\expansion01\doodads\generic\ancientorc\banners\ao_banner02.obj;60.45749282836914;40.7640380859375;36.610374450683594;0.9431056380271912;-9.311599455941177e-7;0.0000026412023999000667;0.33249327540397644;2.4081857204437256;Set_$DefaultGlobal;191781
..\..\..\..\expansion01\doodads\generic\ancientorc\banners\ao_banner02.obj;-35.824214935302734;-23.9999942779541;36.58793258666992;0.9567112326622009;-8.150653911798145e-7;0.000002679305453057168;0.29103884100914;2.4081857204437256;Set_$DefaultGlobal;191781
